配信日時,プレスリリースURL,プレスリリースタイトル,プレスリリース種類,プレスリリースカテゴリ1,プレスリリースカテゴリ2,会社名,会社URL,業種,住所,電話番号,代表者,上場区分,資本金,設立日,資本金（万円）,設立年,設立月
2025-07-01 10:00:38,https://prtimes.jp/main/html/rd/p/000000003.000160770.html,鹿児島県「大隅へと『つながる』関係人口創出事業」が始動！,イベント,政治・官公庁・地方自治体,広告・宣伝・PR,合作株式会社,-,サービス業,鹿児島県曽於郡大崎町假宿 1772-6 グリーンヒル大崎1号館202号室,-,齊藤智彦,未上場,-,2020年07月,-,2020,7
2025-07-01 10:00:38,https://prtimes.jp/main/html/rd/p/000000002.000161797.html,「ホテルパームロイヤルNAHA国際通り」20年間の感謝を込めて。,イベント,ホテル・旅館,None,株式会社髙倉コーポレーション,https://palmroyal.co.jp/,飲食店・宿泊業,沖縄県那覇市牧志3-9-10,098-865-5551,高倉直久,未上場,1億円,2005年07月,10000,2005,7
2025-07-01 10:00:32,https://prtimes.jp/main/html/rd/p/000000370.000030691.html,バルテス株式会社、新社長就任のお知らせ,経営情報,システム・Webサイト・アプリ開発,アプリケーション・セキュリティ,バルテス・ホールディングス株式会社,https://www.valtes-hd.co.jp/,情報通信,大阪市西区阿波座1-3-15 関電不動産西本町ビル8F,06-6534-6570,田中 真史,東証グロース,9000万円,2004年04月,9000,2004,4
2025-07-01 10:00:29,https://prtimes.jp/main/html/rd/p/000001381.000014977.html,人気アーティストが集結！入場無料の音楽ライブ JIM BEAM SUMMER FES 2025 in NAGOYA 名古屋・栄の「サカエ ヒロバス」で8月1日（金）～ 3日（日）開催！,イベント,ソフトドリンク・アルコール飲料,音楽,メ～テレ,https://www.nagoyatv.com/,情報通信,愛知県名古屋市中区橘2-10-1,052-331-8111,狩野隆也,未上場,4億円,1961年09月,40000,1961,9
2025-07-01 10:00:28,https://prtimes.jp/main/html/rd/p/000000502.000081927.html,日本M&AセンターHD、インドネシア現地法人を設立,経営情報,経営・コンサルティング,None,株式会社日本M&Aセンターホールディングス,https://www.nihon-ma.co.jp/,サービス業,東京都千代田区丸の内一丁目8番2号 鉃鋼ビルディング 24階,-,三宅卓,東証プライム,-,1991年04月,-,1991,4
2025-07-01 10:00:27,https://prtimes.jp/main/html/rd/p/000000017.000145332.html,株式会社中本・アンド・アソシエイツへの出資参画について,経営情報,システム・Webサイト・アプリ開発,None,丸紅I-DIGIOホールディングス株式会社,https://www.marubeni-idigio.com/,情報通信,東京都文京区後楽2-6-1 住友不動産飯田橋ファーストタワー,03-4512-3700,佐藤　由浩,未上場,3億1000万円,2023年04月,31000,2023,4
2025-07-01 10:00:25,https://prtimes.jp/main/html/rd/p/000000079.000082086.html,美容系クリエイター・ありちゃんプロデュース！まるでアイドルみたいな束感まつげを叶える＃うそつき美束マスカラが新登場,商品サービス,スキンケア・化粧品・ヘア用品,広告・宣伝・PR,株式会社pdc,https://www.p-dc.com/index.html,製造業,東京都港区南麻布4-2-34 天現寺スクエア4階,03-5739-0822,藤井敬二,未上場,-,1992年11月,-,1992,11
2025-07-01 10:00:20,https://prtimes.jp/main/html/rd/p/000001237.000129774.html,【Yahoo!フリマ】CMキャラクター「フリマちゃん」が登場する新TVCMを本日より一部エリアにて放送開始。あわせて、出品デビュー応援キャンペーンをダブル開催,キャンペーン,スマートフォンアプリ,EC・通販,LINEヤフー株式会社,https://www.lycorp.co.jp/ja/,情報通信,東京都千代田区紀尾井町1-3 東京ガーデンテラス紀尾井町 紀尾井タワー,-,出澤 剛,東証プライム,-,-,-,-,-
2025-07-01 10:00:16,https://prtimes.jp/main/html/rd/p/000002541.000000496.html,＜受講生募集＞『いわて女性デジタル人材育成プロジェクト』2025年9月開講,商品サービス,政治・官公庁・地方自治体,資格・留学・語学,デジタルハリウッド株式会社,https://www.dhw.co.jp/,サービス業,東京都千代田区神田駿河台4-6 御茶ノ水ソラシティ アカデミア3F/4F,03-5289-9241,春名 啓紀,未上場,-,1994年10月,-,1994,10
2025-07-01 10:00:13,https://prtimes.jp/main/html/rd/p/000000001.000160335.html,富山県で人気の高品質・低価格の造作家具専門店「 フィオレマテリアル 」が全国展開を本格始動。“日本の住空間をお洒落に。”の理念を全国へ。,商品サービス,建築・空間デザイン,住宅・マンション,フィオレ株式会社,https://www.fiorematerial.com/,商業（卸売業、小売業）,富山県富山市掛尾町421-5-701,-,村野恭平,未上場,-,2024年01月,-,2024,1
2025-07-01 10:00:12,https://prtimes.jp/main/html/rd/p/000000034.000073246.html,井浦新さん・中条あやみさん出演の新ビジュアルとムービーも公開！「ラインアート シャルマン」最高峰のクオリティを誇る ラ・カンパネラ コレクション 新モデルを7月1日（火）より先行発売,商品サービス,日用品・生活雑貨,ジュエリー・アクセサリー,株式会社シャルマン,https://www.charmant.co.jp/,製造業,福井県鯖江市川去町6-1,0778-52-4141,堀川 耕地,未上場,6億1700万円,1956年03月,61700,1956,3
2025-07-01 10:00:08,https://prtimes.jp/main/html/rd/p/000000235.000096384.html,【イージーステイ】SNSで自慢したくなる！夏休み限定・親子で楽しむ“新感覚カプセルホテル”プラン登場,商品サービス,ホテル・旅館,旅行・観光,株式会社浜友Ｅ.Ｆ.,https://hamatomo.co.jp/,サービス業,千代田区有楽町1丁目5番1号 日比谷マリンビル６F,03-3595-1411,大石恵司,未上場,9800万円,1970年04月,9800,1970,4
2025-07-01 10:00:08,https://prtimes.jp/main/html/rd/p/000000214.000039951.html,東京背脂黒醤油ラーメン『伍福軒（ごふくけん）』10店舗オープン！オープン記念セールでラーメン1杯500円にて提供！,商品サービス,レストラン・ファストフード・居酒屋,食品・お菓子,株式会社エムピーキッチン,http://www.mpkitchen.co.jp/,飲食店・宿泊業,恵比寿西2-6-11 川上ビル2F,03-3770-0077,村上竹彦,未上場,-,1992年03月,-,1992,3
2025-07-01 10:00:06,https://prtimes.jp/main/html/rd/p/000000388.000099909.html,母子手帳アプリ『母子モ』が長崎県南島原市で提供開始！,商品サービス,スマートフォンアプリ,出産・育児,母子モ株式会社,https://www.boshimo.co.jp/,情報通信,東京都新宿区西新宿三丁目20番2号 東京オペラシティ３５階,03-5333-6025,宮本 大樹,未上場,1000万円,-,1000,-,-
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000120.000032315.html,スタディスト、BizMowを連結子会社化,経営情報,システム・Webサイト・アプリ開発,None,スタディスト,https://studist.jp/,情報通信,千代田区神田錦町1−6 住友商事錦町ビル9階,050-1744-3760,鈴木悟史,未上場,1億320万円,2010年03月,10320,2010,3
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000001518.000009215.html,【握り寿司お持ち帰り 銀政】テイクアウトメニューをリニューアル。一人折詰めや盛り込み桶が充実し、さらに使いやすくなりました,商品サービス,レストラン・ファストフード・居酒屋,中食・宅配,ワタミ株式会社,http://www.watami.co.jp/,飲食店・宿泊業,東京都大田区羽田1-1-3,03-5737-2288,渡邉美樹,東証プライム,49億1000万円,1986年05月,491000,1986,5
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000003159.000025003.html,デパ地下に並ぶ商品をお客様に代わり購入&指定場所にお届け！『大丸福岡天神店』×お買い物代行・配送サービス『HELP！』が提携。,商品サービス,百貨店・スーパー・コンビニ・ストア,None,株式会社　大丸松坂屋百貨店,-,商業（卸売業、小売業）,東京都江東区木場二丁目18番11号,050-5497-6916,宗森 耕二,未上場,-,2010年03月,-,2010,3
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000322.000015560.html,全国の主要都市に展開するホテルウィングインターナショナルの宴会場がスペースマーケットから予約可能に,商品サービス,ネットサービス,None,株式会社スペースマーケット,https://www.spacemarket.com/,情報通信,東京都渋谷区神宮前6-25-14 JRE神宮前メディアスクエアビル2F,-,重松大輔,東証グロース,2億4112万円,2014年01月,24112,2014,1
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000001439.000026811.html,"三重県とふるさとチョイス、ふるさと納税制度を活用したガバメントクラウドファンディング®で、５つのプロジェクトを立ち上げ、合計1,180万円の資金調達を開始",商品サービス,学校・大学,ペット・ペット用品,株式会社トラストバンク,https://www.trustbank.co.jp/,情報通信,東京都品川区上大崎三丁目1番1号 JR東急目黒ビル 7階,03-6843-3470,川村憲一,未上場,1億2224万円,2012年04月,12224,2012,4
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000439.000043196.html,【zen place】心身の疲労度を数値化する自律神経トータルパワー測定器を全国のピラティス・ヨガスタジオに導入,キャンペーン,フィットネス・ヘルスケア,スポーツ,株式会社ZEN PLACE,https://corporate.zenplace.co.jp/,サービス業,東京都渋谷区広尾３丁目１２−３６　 ワイマッツ広尾4階,03-6409-6503,尾崎成彦,未上場,5000万円,2006年07月,5000,2006,7
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000001100.000044964.html,【ゆず庵】半額祭！65歳以上限定！ゆず庵コース・贅沢コースが50%割引に,キャンペーン,レストラン・ファストフード・居酒屋,None,物語コーポレーション,https://www.monogatari.co.jp/company/profile.html,飲食店・宿泊業,愛知県豊橋市西岩田5-7-11,0532-63-8001,加藤 央之,東証プライム,27億2731万円,1969年09月,272731,1969,9
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000026.000057211.html,【世界母乳育児週間2025　イベント参加者募集のお知らせ】,イベント,出産・育児,None,NPO法人ラ・レーチェ・リーグ日本,https://llljapan.org/,医療・福祉,大阪府四條畷市楠公2-9-4,-,飯村ひとみ,未上場,-,2016年09月,-,2016,9
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000121.000000765.html,ライフスタイルに合わせたシステム拡張が可能、新たなトリプル蓄電システム「KPTPシリーズ」の発売について,商品サービス,住宅・マンション,環境・エコ・リサイクル,オムロン株式会社,http://www.omron.co.jp/,製造業,京都府京都市下京区塩小路通堀川東入,075-344-7175,辻永 順太,東証1部,641億円,1948年05月,6410000,1948,5
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000021.000136712.html,サントリー食品インターナショナル株式会社とオフィシャルサプライヤー契約を締結,商品サービス,広告・宣伝・PR,None,株式会社愛知国際アリーナ,https://www.ig-arena.jp/,商業（卸売業、小売業）,愛知県名古屋市中区栄 5丁目25番25号,-,寛司　久人,未上場,-,2021年05月,-,2021,5
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000213.000037860.html,モブキャストHD、社会課題の解決と企業成長を共に加速する、新たなM&A戦略『SIAP』構想を発表,経営情報,ネットサービス,None,株式会社モブキャストホールディングス,https://mobcast.co.jp/,サービス業,東京都港区六本木6-8-10 ステップ六本木4階,-,藪 考樹,東証グロース,-,2004年03月,-,2004,3
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000034.000085639.html,飲食店向けLINEミニアプリ「Ziinie for Restaurant」サービス名称を「マジリピ」へリニューアルし機能を大幅アップデート,商品サービス,広告・宣伝・PR,None,DOTZ,https://dotz.co.jp/,情報通信,東京都目黒区青葉台4-4-12 THE N3 2F,03-6804-8711,稲益仁,未上場,2億1990万円,2020年11月,21990,2020,11
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000001.000165066.html,株式会社令三社、経営体制を刷新,経営情報,経営・コンサルティング,シンクタンク,r3s,https://r3s.jp/,サービス業,東京都杉並区2-13-17-305,-,山田裕嗣,未上場,-,2021年10月,-,2021,10
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000000011.000068362.html,【モバイルナレッジが実施】楽天モバイルの三木谷キャンペーンに関するアンケート調査結果,調査レポート,モバイル端末,プロバイダ・回線接続,株式会社フォネット,https://phonet-gr.jp/,サービス業,山梨県甲府市下石田2-10-6,-,清水栄一,未上場,5000万円,1998年05月,5000,1998,5
2025-07-01 10:00:04,https://prtimes.jp/main/html/rd/p/000004229.000029501.html,キングオブコント2016王者・ライスによるライス待望のコンテンツオンラインサロン「オンライスサロン」開設決定！7月1日(火)10:00よりFANYコミュにてサービス開始のお知らせ,その他,ネットサービス,芸能,吉本興業株式会社,http://www.yoshimoto.co.jp/corp/,サービス業,東京都新宿区新宿5丁目18番21号,-,岡本 昭彦,未上場,1000万円,1912年04月,1000,1912,4
